Author_id,Name
6799,Elizabeth Bailey
6800,Greg Cox
6801,Emily Grayson
6802,Karen Hughes
6803,"Linda Howard,Joan Hohl,Sandra Steffen"
6804,"Katherine Neville,Monika Curths"
6805,"Annie Proulx,E. A. Proulx"
6806,Jean Chandler
6807,THOMAS HETTCHE
6808,Lauren M. Henderson
6809,Cameron West
6810,Petra Hammesfahr
6811,"Ruth Rendell,Christian Spiel"
6812,Katja Rohde
6813,"Antoine De Saint-Exupéry,Antoine De Saint- Exupéry"
6814,"Javier Marías,Elke Wehr"
6815,Johanna Sinisalo
6816,S.L. Viehl
6817,"Lucile Morrison,Franz Geritz"
6818,Marisol
6819,Amulya Malladi
6820,Margaret Schmidt Hacker
6821,"John Clarke,Michael Larvey"
6822,Kavita Daswani
6823,Chitra Divakaruni
6824,Diane Glancy
6825,"Chuck Palahniuk,Robert Gerzon"
6826,"Kathy Reichs,Klaus Berr"
6827,"Jonathan Kellerman,Christoph Hahn"
6828,"Catherine Millet,Gaby Wurster"
6829,"Chuck Palahniuk,Werner Schmitz"
6830,"Mitch Albom,Angelika Bardeleben"
6831,Sr Pugalenthi
6832,"Michael S Lief,Ben Bycel,H. Mitchell Caldwell"
6833,Catherine Lim
6834,Andrea Chesman
6835,Daniela E. Schreier
6836,"Arthur Conan,Sir Doyle"
6837,Nina Berberova
6838,Tennessee Williams
6839,Julia Hammond
6840,Yolanda Joe
6841,Emily Hendrickson
6842,Kathy Disanto
6843,Lynne Perrie
6844,Ellen Sussman
6845,Anne Marie Winston
6846,Bette Ford
6847,Niall Williams
6848,"Waris Dirie,Jeanne D'haem"
6849,Wendy Loggia
6850,Dianne Day
6851,George Lucas
6852,Malle Vallik
6853,Diane Haeger
6854,"Roger Lancelyn Green,Lotte Reiniger"
6855,Lori Bryant-woolridge
6856,"Craig Hillman,Kieran Scott,Elizabeth Skurnick"
6857,Jordan Paul
6858,Chris Spink
6859,Earl Proulx
6860,Isadora Tattlin
6861,Robin Maxwell
6862,"Jacqueline Harpman,Ros Schwartz"
6863,Carla Cook
6864,Robyn Sisman
6865,"Miriam E. Nelson,Judy Knipe"
6866,Katie Schneider
6867,"Anita Desai,Anne-Cécile Padoux"
6868,Anna Gavalda
6869,"Franck,Vautrin"
6870,Wayson Choy
6871,"Miguel Angel Asturias,Frances Partridge"
6872,J. P. Donleavy
6873,"Miguel De Cervantes,Tobias Smollett,Carlos Fuentes"
6874,Paul Arden
6875,Tom Savage
6876,George V. Higgins
6877,Helen Colijn
6878,"Albert Einstein,Sigmund Freud,Isaac Asimov"
6879,Pierre Loti
6880,Hella S. Haasse HAASSE
6881,Paul Golding
6882,"Franco Ferrucci,Franco Ferrucci,Raymond Rosenthal"
6883,Janet Frame
6884,"Khyentse Rinpoche,Matthieu Ricard,Matthieu Ricard"
6885,Alice Vaara
6886,"Bettie B. Youngs,Jennifer Youngs"
6887,"Sigmund Freud,Philip Rieff"
6888,Karina Moore
6889,Ian Buruma
6890,"Patricia Matthews,Clayton Matthews"
6891,Bette Lord
6892,Charlotte Sanford
6893,Henry Porter
6894,Diana Silber
6895,Robert Ballard
6896,Leilia Kelly
6897,Thomas Keech
6898,Ross Kasminoff
6899,Ron Handberg
6900,Jeanne M. Dams
6901,George Dawes Green
6902,Dale Furutani
6903,Victoria Gotti
6904,Shirley Kennett
6905,Robert C. O'Brien
6906,Elizabeth North
6907,Lisa Vice
6908,Frank Drake
6909,Ralph M. McInerny
6910,Edna O'Brien
6911,Herbert Gold
6912,Cornelia Funke
6913,Adèle Geras
6914,Stewart And Sally Walton
6915,Mary Sheedy Kurcinka
6916,Meg O'Brien
6917,John Simpson
6918,Ward Just
6919,Tim Page
6920,Hans Christian. Anderson
6921,Marion Philadelphia
6922,Janine Boissard
6923,Yossi K. Halevi
6924,"Beatrice Bruteau,Beatrice Bruteau"
6925,Milton Viorst
6926,Karla Jay
6927,Corliss Lamont
6928,Kate Bornstein
6929,Betty White
6930,"John A. Buehrens,Unitarian Universalist Associatio"
6931,Richard T. Kaser
6932,Lauraine Leblanc
6933,"Mary Kingsley,Elspeth Huxley"
6934,Peter F. Stevens
6935,Howard Blum
6936,Suelette Dreyfuss
6937,Bernard Lewis
6938,Peter Shaffer
6939,"Ethan Coen,Detlev Ullrich"
6940,"Joseph Mitchell,Eike Schönfeld"
6941,Les Martin
6942,Jane Urquhart
6943,"Benjamin Von Stuckrad-Barre,Benjamin Von Stuckrad-"
6944,Paul Doherty
6945,Stephen J. Rivele
6946,Andy Straka
6947,Philip R. Craig
6948,Robert J. Randisi
6949,H. F. Saint
6950,Nancy M. Neuman
6951,"Alison Webster,Sara Maitland"
6952,"Deborah Cartmell,I.Q. Hunter,Heidi Kaye,Imelda Whe"
6953,Jane Rule
6954,"Lynne Griffin,Kelly McCann"
6955,William Robertson
6956,David Wilkerson
6957,"William Shakespeare,Albert Gilman"
6958,"William Shakespeare,John Russell Brown"
6959,"William Shakespeare,Russell Fraser"
6960,"William Shakespeare,William H. Matchett,S. Schoenb"
6961,"William Shakespeare,Reuben Brower"
6962,"William Shakespeare,S. Nagarajan"
6963,"William Shakespeare,Daniel Seltzer"
6964,"William Shakespeare,Barbara Everett"
6965,"William Shakespeare,P. H. Davison"
6966,"William Shakespeare,P. H. Davison,T. J. B. Spencer"
6967,Walter Brueggemann
6968,"Martha J. Beckman,John McPherson"
6969,Wendy Wasserstein
6970,Rachel Chandler
6971,Kate Clinton
6972,"Chastity Bono,Billie Fitzpatrick"
6973,Rebecca Ore
6974,Julie Andrews Edwards
6975,Sarah Gilbert
6976,Thomas Mann
6977,Emmanuèle Bernheim
6978,Ted Chiang
6979,Patrick Nielsen Hayden
6980,Karen Michalson
6981,Peter Watts
6982,Peter Taylor
6983,Susan Fromberg Schaeffer
6984,Katharine Murray
6985,Donald S Olson
6986,"R. L. Stine,Günter W. Kienitz"
6987,"Morton Rhue,Werner Schmitz"
6988,Denis Hamill
6989,Dao Strom
6990,"Mercer Mayer,Gina Mayer"
6991,"Jonathan Rice,Tim Rice,Paul Gambaccini"
6992,Paul &amp; Tim Rice. Et Al. Gambaccini
6993,Roger Osborne
6994,ADRIANA TRIGIANI
6995,"David Hockney,Nikos Stangos"
6996,"Colin Larkin,Alex Ogg"
6997,Johnny Rogan
6998,Miranda Sawyer
6999,Terry Kay
7000,Sandra Markle
7001,Mark Robert Rank
7002,Kenneth Gatland
7003,Victoria Chancellor
7004,"Morgan Llywelyn,Barbara Samuel,Susan Wiggs,Roberta"
7005,Robert M Pirsig
7006,Zlata Filipovic
7007,William W. Johnstone
7008,Nava Renek
7009,"Hakan Nesser,Gabriele Haefs"
7010,"Dee Brestin,Kathy Troccoli"
7011,Marjorie Winn
7012,Abbot George Burke
7013,Covert Bailey
7014,Lewis Gannett
7015,Alan Brennert
7016,Kuki Gallmann
7017,Tom Defalco
7018,"Jimmy Buffett,Jimmy Buffett"
7019,Richard Mason
7020,Roberto G. Fernandez
7021,"Tadahiko Nagao,Isamu Saito"
7022,Gustavo Perez-Firmat
7023,Joanne McClellan Egnor
7024,Dr. Wayne W. Dyer
7025,Tom Brokaw
7026,John Norman
7027,Michele Slung
7028,Albert Uderzo
7029,Emma Forrest
7030,Bill Murphy
7031,Peter Wood
7032,G. Eason
7033,William Least Heat-Moon
7034,Christobel Kent
7035,Rosie Thomas
7036,Maggie O'Farrell
7037,Sharon Butala
7038,Paddy Ryan
7039,Paul Erdman
7040,Katja M. Werker
7041,Maryse Wolinski
7042,Linda Fairstein
7043,Terry Tempest Williams
7044,Let's Go Inc.
7045,Helga Tiscenko
7046,Robert Bosnak
7047,Christopher Bigsby
7048,Robert Dessaix
7049,Vicki Lansky
7050,Susan M. Lark
7051,Elizabeth Somer
7052,Robert Stone
7053,Stanley Karnow
7054,Gail Evans
7055,Vickie L. Bane
7056,Lina Visconti
7057,Donna May Gibbs Carpenter
7058,Frank
7059,"Manuel Vázquez Montalbán,Manuel Vazquez Montalban"
7060,India Knight
7061,"Eth Clifford,George Hughes"
7062,Steven Levy
7063,Margaret Lawrence
7064,Paula Weideger
7065,Gordon Honeycombe
7066,Colin Turnbull
7067,Colson Whitehead
7068,Harald Gerlach
7069,"Market House Books Ltd.,Rosalind Fergusson"
7070,"Michael D. Hutt,Thomas W. Speh"
7071,"Cokie Roberts,Steven V. Roberts"
7072,Dan Zevin
7073,Glenn Frankel
7074,Gilda Radner
7075,"Eric Flint,David Weber,James Baen"
7076,Anne Michaels
7077,"Jostein Gaarder,Quint Buchholz,Gabriele Haefs"
7078,"John Maddox Roberts,Kristian Lutze"
7079,A Oswald
7080,"Juliet Schor,Betsy Taylor"
7081,"Arthur Conan Doyle,Ed Glinert,Peter Ackroyd"
7082,Atima Srivastava
7083,"Dai Sijie,Giò Waeckerlin Induni"
7084,"Lisa Scott,Dagmar Roth"
7085,"Sharon Maas,Gloria Ernst"
7086,Amelie Fried
7087,"Rita Mae Brown,Sneaky P. Brown"
7088,Carina Klein
7089,"Susan Carroll,Marcel Bieger"
7090,"Daniel Pennac,Eveline Passet"
7091,James Ellison
7092,Dian Fossey
7093,Wolfgang Büscher
7094,"Robert Merle,Christel Gersch"
7095,"Alexander McCall Smith,Gerda Bean"
7096,N.H. Kleinbaum
7097,"Luigi Guicciardi,Katharina Schmidt"
7098,"McDowell Bryson,Adele Ziminski"
7099,"Shifra Horn,Dalya Bilu"
7100,"J. M. Synge,Tim Robinson"
7101,Lynne S. Schwartz
7102,Tommy Hays
7103,"Loretta Lynn,Patsi Bale Cox"
7104,Sidney Poitier
7105,Gordon MacKenzie
7106,Paul Grescoe
7107,Annette DeLore
7108,"Todd Strasser,John Hughes"
7109,Phil Hirsch
7110,Deirdre Corey
7111,"Lisa Birnbach,Patricia Marx"
7112,"Linda Tschirhart Sanford,Mary Ellen Donovan"
7113,Charles L. Calia
7114,Arianna Huffington
7115,Bill Maher
7116,Denis Waitley
7117,Elle Eggels
7118,"Margaret Lee Braun,Theo Colborn,Nancy M. Stuart"
7119,"Joanne K. Rowling,Jean-Claude Gotting,Jean-Françoi"
7120,Emilie Richards
7121,Miriam Ali
7122,Outside Magazine Editors
7123,Nick Thorpe
7124,Bentley  Little
7125,John Skipp And Craig Spector
7126,Shaun Hutson
7127,Jesse Hunter
7128,"Jr., Richard Henry Dana,Thomas Philbrick"
7129,"Raisa Gorbachev,David Floyd"
7130,"Helen Hunt Jackson,Michael Dorris"
7131,J. B. Calchman
7132,Thalassa Ali
7133,Stephen Glass
7134,"James Lee Burke,Pat Mulcahy"
7135,"Dorothy Bryant,Edidt Geever"
7136,Elizabeth Hand
7137,"Charles Dickens,Angus Calder"
7138,Marion A. Kaplan
7139,"Nella Larsen,Thadious M. Davis,Thadious M. Davis"
7140,Charles Portis
7141,Witi Ihimaera
7142,"Jann Mitchell,Connie Lightner,Jack Canfield"
7143,"Terri Crisp,Samantha Glen"
7144,Jule McBride
7145,Joey Green
7146,Rod McQueen
7147,Michael J. Fox
7148,Margaret Laurence
7149,"B. Alison Weir,Alison Weir"
7150,Peter Gzowski
7151,"Bill Cosby,Alvin F. Poussaint,Alvin F. Poussaint"
7152,William K. Hartmann
7153,Garrett Sutton
7154,"Jonas Ridderstrale,Kjell Nordström,Kjell Nordstrom"
7155,Howard Dean
7156,"Dennis Kucinich,Studs Terkel"
7157,"Reverend Al Sharpton,Karen Hunter"
7158,James Hynes
7159,"Erik S. Rosenaa,Ted Michener"
7160,Mark Jacobson
7161,Sarah Zettel
7162,David Layton
7163,K. C. Cole
7164,Daniel Halpern
7165,Hyemeyohsts Storm
7166,"Edward Blishen,Brian Wildsmith"
7167,Tessa Bielecki
7168,Regina Sara Ryan
7169,Masters
7170,"Russell Grant,Vicky Emptage"
7171,"Gabriel Horn,White Deer Of Autumn"
7172,"Nader E Khalili,Jalaloddin Rumi"
7173,George Burns
7174,Jack Gregory
7175,Carol Drinkwater
7176,"D. H. LAWRENCE,Mark Schorer"
7177,Celia Barker Lottridge
7178,Peter Ralph
7179,"Judy Delton,Alan Tiegreen"
7180,"Patricia Reilly Giff,Blanche Sims"
7181,"Brad Meltzer,Tony Goldwyn"
7182,Frank W. Abagnale
7183,"Lisa Scottoline,Kate Burton"
7184,Ania Szado
7185,A. L. Kennedy
7186,Mary MacCarthy
7187,Alayne Main
7188,Alec Ross
7189,Tabitha King
7190,Laura Fraser
7191,"Emily Bronte,David Daiches"
7192,Element Books Ltd.
7193,Peg Kehret
7194,Carla Neggers
7195,Benjamin Zephaniah
7196,Mary Ann Hoberman
7197,"Deborah Savage,Lisa Falkenstern"
7198,"Margaret Peterson Haddix,Cliff Nielsen"
7199,Andrew Eames
7200,Wendy Boorer
7201,Andrew A. Rooney
7202,"Susan Hill,John Lawrence"
7203,Peter Haining
7204,"David Edmonds,John Eidinow"
7205,"Glenn Yeffeth,David Gerrold"
7206,Robert Aunger
7207,Steven Pinker
7208,John Grafton
7209,Mort Rosenblum
7210,Peter Spiegelman
7211,Allan W. Eckert
7212,Andrea Barrett
7213,Elizabeth Sachs
7214,"Barthe Declements,Christopher Greimes"
7215,Ruth White
7216,Katherine Ayres
7217,Sook Nyul Choi
7218,Fred Graver
7219,Edward Packard
7220,Peggy Woodford
7221,John Gollings
7222,Madeleine Bourdouxhe
7223,Jennifer Bassett
7224,"Susan Hill,Susan Hill"
7225,Susan Hill
7226,Andrew Parkin
7227,P.D. James
7228,Gaetan Soucy
7229,David Levien
7230,Regina McBride
7231,Abbie Zabar
7232,Larry Watson
7233,Paula L. Woods
7234,"Tom Alibrandi,Bill Wassmuth"
7235,Brenda Peterson
7236,"Philip K. Dick,Roger Zelazny,Steven Owen Godersky"
7237,B. Traven
7238,Jean P. Sasson
7239,Suzy Spencer
7240,Rita Moonsammy
7241,Yatri
7242,Lisle
7243,"Jr., Robert H Waterman,Thomas J Peters,Tom Peters"
7244,Lyndell
7245,Sir Richard Branson
7246,R.A. MacAvoy
7247,"Jean Baudrillard,J.-P. Mayer"
7248,Ann Martin
7249,Cameron Judd
7250,Berniece Rabe
7251,"Matt Christopher,Harvey Kidder"
7252,"Joan Rawlins Biggar,Kay Salem"
7253,"Ken Leebow,Paul Joffe,Marty Bucella"
7254,"Ken Leebow,Paul Joffe"
7255,Betty Baker
7256,Thom Jones
7257,Dudley Randall
7258,Floyd
7259,"Jean Racine,Wallace Fowlie"
7260,Pearson Education
7261,Henrik Ibsen
7262,Susan Feuer
7263,"Tracy Chutorian Semler,Bernadine Healy"
7264,Peter Mcdonough
7265,Alex Chadwick/ NPR
7266,"Joy Fielding,Judith Ivey"
7267,"Anne Rivers Siddons,Debra Monk"
7268,"Ridley Pearson,Dale Hull"
7269,"Dave Longaberger,Tami Longaberger"
7270,Ellis Vidler
7271,Violet Winspear
7272,Darryl London
7273,Joyce Landorf Heatherley
7274,Richard Dean Rosen
7275,Peter Abrahams
7276,Colin Harrison
7277,Maria Shriver
7278,"Oriah,Oriah Mountain Dreamer"
7279,Richie Tankersley Cusick
7280,Nicholas Adams
7281,"Anne McCaffrey,Keith Parkinson"
7282,Sarton May
7283,"Lori Foster,Janelle Dennison,Shannon McKenna"
7284,Jill Jones
7285,Shana Abe
7286,Emma Holly
7287,Gary Brandner
7288,Anita Mills
7289,Linda Ladd
7290,Jack L. CHALKER
7291,Patricia Phillips
7292,Julie Beard
7293,Laurie McBain
7294,Andrea Parnell
7295,Catherine Lanigan
7296,Jill Barnett
7297,Stephen Bury
7298,Marlena De Blasi
7299,Aliza Sherman
7300,Gregg Olsen
7301,Daphne Gottlieb
7302,Daniel Drennan
7303,Peg Kerr
7304,John F. Kennedy
7305,"Gordan Korman,Gordon Korman"
7306,Rosalind Greenberg
7307,"Elaine St. James,Laurie Abkemeier"
7308,"Richard Eyre,Linda Eyre"
7309,Jonathan Berent
7310,Ken Merrell
7311,Phyllis Gates
7312,Patricia Briggs
7313,"Marion Zimmer Bradley,Holly Lisle"
7314,L.J. Smith
7315,L. J. Smith
7316,"Mercedes Lackey,Larry Dixon"
7317,"Larry Elmore,Mercedes Lackey,Ru Emerson"
7318,"Mercedes Lackey,Ellen Guon"
7319,"Mercedes Lackey,Holly Lisle,Larry Elmore"
7320,"Charles Dickens,David Trotter,Charlotte Mitchell"
7321,Debra Ginsberg
7322,"Larry Elmore,Mercedes Lackey,Josepha Sherman"
7323,Ian J. Burton
7324,Purple Ronnie
7325,Teresa Crane
7326,"Milan Kundera,François Ricard,François Kérel"
7327,Jack Clifford Smith
7328,Douglas R. Hofstadter
7329,"Nick Meglin,Diane Meglin"
7330,"Lauren Jarrett,Lisa Lenard"
7331,Nan Phifer
7332,Cathy Ann Johnson
7333,BERNARD POULIN
7334,Lin Wellford
7335,"Henry David Thoreau,Michael Meyer"
7336,Alwyn Crawshaw
7337,Juliet Bawden
7338,James Van Praagh
7339,Maurizio Bongianni
7340,Stevie Daniels
7341,D.G. Hessayon
7342,"D.G., Dr. Hessayon"
7343,Lois Hole
7344,Derek Fell
7345,"Tessa Evelegh,Debbie Patterson"
7346,Andy Baggott
7347,Adrian Forsyth
7348,"Adrian Forsyth,Laurel Aziz"
7349,"Barbara Ganim,Susan Fox"
7350,"Judy Jones,William Wilson"
7351,Terence Dickinson
7352,"C. W. Metcalf,Roma Felible"
7353,W. L. Wilmshurst
7354,Derek Nelson
7355,Barbara Sher
7356,Alec Waugh
7357,"Susan Elizabeth Phillips,Gertrud Wittich"
7358,Friedrich Dürrenmatt
7359,"Isabel Allende,Dagmar Ploetz"
7360,"Björn Larsson,Jörg Scherzer"
7361,Urs Widmer
7362,Joan Druett
7363,"Joyce Johnson,Thomas Nils Lindquist"
7364,"Tommy Simpson,Lisa Hammel,William Bennett Seitz"
7365,Mary Francis Shura
7366,Harry Mazer
7367,Pike
7368,Ellen Conford
7369,Cherie Bennett
7370,"Patricia Hermes,Laurice Elehwany,Janet Kovalcik"
7371,Carol Keeffe
7372,Ellen Gunderson Traylor
7373,John F. Walvoord
7374,"Alpha Staff,Shelley O'Hara"
7375,"James P. Caher,John M. Caher"
7376,"Patricia Wayant,Patricia Waynant"
7377,"Edgar Allan Poe,David Galloway"
7378,Kurt Cobain
7379,"William H. Armstrong,James Barkley"
7380,Edward P. Jones
7381,"George Eliot,Edmund White"
7382,Kate DiCamillo
7383,Deborah Ford
7384,Olivia Judson
7385,Catherine Clinton
7386,Cortney Davis
7387,Howard Stern
7388,Kirk Mitchell
7389,John Stossel
7390,Starbuck O'Dwyer
7391,"Lori Alvord,Elizabeth Cohen Van Pelt"
7392,Terry Jones
7393,"Sanyika Shakur,Monster Kody Scott"
7394,"A. J. Orde,Sheri S Tepper"
7395,Aaron Elkins
7396,Aaron J. Elkins
7397,Andrew Tobias
7398,Jane Bicks
7399,"Milli Nickell,Gary Land"
7400,Montague Summers
7401,Kelsey Grammer
7402,"Rose Block,Delilah Ahrendt"
7403,Michael Kerrigan
7404,Matt Cohen
7405,Patricia Jeffery
7406,Jeff Davidson Jeffrey P.; Davidson
7407,Margaret Wander Bonanno
7408,Elena Poniatowska
7409,Walter Jon Williams
7410,John Peel
7411,David R. Olson
7412,John McCormick
7413,Bronwyn Williams
7414,Suzanne Enoch
7415,Lincoln Child
7416,Dominique Lapierre
7417,"D. H. Lawrence,David Trotter"
7418,Sara Dowse
7419,Beth Yahp
7420,Douglas Rushkoff
7421,Arturo Perez- Reverte
7422,"Charles Dickens,David Wharry"
7423,Lyndon Baines Johnson
7424,Michael Jordan
7425,Susan Beth Pfeffer
7426,"Lynn Gamwell,Nancy Tomes"
7427,Marie B. Salazar
7428,Brenda Wilkinson
7429,Pauline Brown
7430,"Lee Stringer,Kurt Vonnegut"
7431,"J. Dennis Deitz,Richard Grimes"
7432,Susan Quinn
7433,Leo Pennanen
7434,Eric Knight
7435,Josefa Heifetz
7436,Torey L. Hayden
7437,"Gary Larson,Robin Williams"
7438,Karen A. Signell
7439,"Keith Laumer,Eric Flint"
7440,Austin Tappan Wright
7441,Sherman Alexie
7442,Flavia
7443,Colin Higgins
7444,Erik Weihenmayer
7445,Tyrone T. Thomas
7446,Karle Dickerson
7447,Susan Kenney
7448,Annette Lévy-Willard
7449,Georgeson V
7450,Ursula Markham
7451,Chogyam Trungpa
7452,Gene Wolfe
7453,Robert Llewellyn
7454,Jacques Lacarrière
7455,Jack Jones
7456,"Rachel Kaberry,Amy K. Brown"
7457,David Farland
7458,Kevin Brooks
7459,"Nella Larsen,Deborah McDowell"
7460,Roderick MacLeish
7461,"Rainer Maria Rilke,M.D. Herter Norton"
7462,Daniel Handler
7463,"Lance Gould,H Roberts Design"
7464,"Catullus,David Mulroy"
7465,"Pat Croce,Bill Lyon"
7466,Richard Price
7467,"George Orwell,Ralph Steadman"
7468,"Aldous Huxley,Tony Britton"
7469,Ann Powers
7470,"Lewis Carroll,Gwynedd M. Hudson"
7471,David Ambrose
7472,"Henry David Thoreau,Edward Hoagland"
7473,"Dean Koontz,Phil Parks"
7474,"Phyllis Raybin Emert,Jael"
7475,Ursula Burkowski
7476,"Christopher Davis,Ron Nyswaner"
7477,Annie Smith
7478,Ann Ripley
7479,Avery Thorne
7480,Meek
7481,"Sydney Biddle Barrows,William Novak"
7482,"Holger Freese,Helga Krüger,Brigitte Wolters"
7483,"Mary Mapes Dodge,Children's Classics"
7484,Jeannie Sakol
7485,Rexanne Becnel
7486,Colleen L. Reece
7487,"Elizabeth Coatsworth,Lynd Ward"
7488,"Michael Viner,Stefan Rudnicki,Roger Rees"
7489,Laurie Gwen Shapiro
7490,"Maud Hart Lovelace,Vera Neville"
7491,Marina Zwetajewa
7492,Heinz G. Konsalik
7493,Eva-Christiane Wetterer
7494,Joanne Horniman
7495,Sa Shan
7496,"T. C. Boyle,Werner Richter"
7497,Betsy Schmitt
7498,"Roald Dahl,Tony Ross"
7499,Aeron Clement
7500,Fabienne Marsh
7501,Donna Huston Murray
7502,Johanna Hurwitz
7503,Terri Fields
7504,"Steinunn Sigurdardóttir,Coletta Bürling"
7505,Noëlle Châtelet
7506,Daniel Mason
7507,Bertolt Brecht
7508,"Harry Mulisch,Maria Csollány"
7509,Sophokles
7510,"Richard Bach,Russell Munson,Jeannie Ebner"
7511,Robert Schneider
7512,R. Spill
7513,"Charles Dickens,Janice Carlisle"
7514,Raymond R. MacCurdy
7515,Elia Kazan
7516,"Henrik Ibsen,Rick Davis,Brian Johnston"
7517,Plato
7518,Margaret Craven
7519,Sinclair Lewis
7520,"T. S. Eliot,Frank Kermode"
7521,Deborah Levy
7522,D.H. Lawrence
7523,"Gustave Flaubert,Mildred Marmur,Robin Morgan"
7524,"Edmund Rostand,Anthony Burgess"
7525,Erica Jong
7526,"Mary Clearman Blew,Kim Barnes"
7527,Pauline Rosenau
7528,Carolyn McVickar Edwards
7529,Jonn Mumford
7530,Thomas Erskine
7531,"Camara Laye,Toni Morrison"
7532,Jennifer Lash
7533,Iain Zaczek
7534,"Daphne Du Maurier,Michael Foreman"
7535,"Mel Blanc,Philip Bashe"
7536,George Dangerfield
7537,Sam Shepard
7538,"Ludwig Thoma,Ursula Segebrecht"
7539,"Dave Bowler,Bryan Dray"
7540,"Haruki Murakami,Giovanni Bandini"
7541,Verity Campbell
7542,Virginia Trioli
7543,Phil Kuntz
7544,Nancy Snow
7545,Simon Colvey
7546,Robert M. Eversz
7547,Marianne Wood
7548,Ken Catran
7549,Helen Hodgman
7550,Rene Delorm
7551,Janice Harrell
7552,"Sue Miller,Katrina Kenison"
7553,Joan Elizabeth Lloyd
7554,"Susan M. Love,Susan M. Love M.D.,Karen Lindsey,Mar"
7555,Ann Copeland
7556,Evelyn Rogers
7557,Sonya Birmingham
7558,Katherine Sutcliffe
7559,Kathryn Atwood
7560,Laura Kinsale
7561,"Yuri Rubinsky,Ian Wiseman"
7562,"Jack Canfield,Mark Victor Hansen,Marci Shimoff,Car"
7563,Mj Rose
7564,Josephine Hart
7565,Elizabeth Dewberry Vaughn
7566,Laura Reese
7567,Barry Gifford
7568,Peter Lawrence
7569,Richard Rosen
7570,"Betty Mahmoody,Arnold D. Dunchock"
7571,"William Kotzwinkle,Hans Pfitzinger"
7572,"Eileen Campbell,Petra Hrabak,Rita Seuß"
7573,"Grace Gershuny,Deborah L. Martin"
7574,"Diana Wells,Lauren Jarrett"
7575,"Jacob Ludwig Carl Grimm,Jacob W. Grimm,Wilhelm Gri"
7576,"Candace Bahouth,Clay Perry,Lindsay Clarke"
7577,"Diana Wells,Ippy Patterson"
7578,Sara B. Stein
7579,"Andrew Stoker,Sasha Williamson"
7580,William Warriner
7581,Maryjo Koch
7582,Rene Bergh
7583,Carol Adrienne
7584,Mary Kidd
7585,Alan Watts
7586,Nancy Toder
7587,Sylvia Brownrigg
7588,"Charlotte J. Beck,Steve Smith"
7589,Alan W. Watts
7590,"John Goldstein,Manuela Soares"
7591,"Celina Spiegel,Christina Buchmann"
7592,Monica Furlong
7593,Mark Garland
7594,Elizabeth Lesser
7595,Anya Weinstein
7596,Michael Newton
7597,"Charles Dickens,Jeremy Tambling,Hablot K. Browne"
7598,Han Nolan
7599,Michael Kilian
7600,Judith Viorst
7601,"Leo Tolstoy,Lynn Solotaroff,Ronald Blythe"
7602,"Harold N., M.D. Levinson"
7603,Martha Manning
7604,Ian Irvine
7605,"Leon Garfield,Baz Luhrmann,Craig Pearce,William Sh"
7606,Joanna Russ
7607,Dwight Yoakam
7608,Harold Bloomfield M.D.
7609,Sharon Janis
7610,Joy Sikorski
7611,Wu Wei
7612,Ram Dass
7613,"Karen Casey,Harpersanfrancisco"
7614,Dave Marsh
7615,Steve Hagen
7616,John Bradshaw
7617,"Henry David Thoreau,Stephen Fender"
7618,Gail McMeekin
7619,Marc Gafni
7620,Jon Kabat-Zinn
7621,"Michael Toms,Keith Jarrett,Natalie Goldberg,Julia"
7622,"Jeffrey E. Young,Janet S. Klosko,Aaron T. Beck"
7623,John Chaffee
7624,Thomas Ayres
7625,Patricia Lynn Reilly
7626,Mark Nepo
7627,John A. Tracy CPA
7628,Christine Westermann
7629,Petru Popescu
7630,Crawford Kilian
7631,"Johann Wolfgang Von Goethe,Walter Kaufmann,Walter"
7632,Jack Gaver
7633,"David Copperfield,Janet Berliner"
7634,William M Thackeray
7635,"Nick Hornby,Clara Drechsler,Harald Hellmann"
7636,Norman F. Cantor
7637,"Stephen Jones,Peter Israel"
7638,Lesley Hazleton
7639,"Keith Haviland,Dina Gray,Ben Salama"
7640,Jennifer Niederst
7641,David G. Hartwell
7642,"Phillip Giroux,Bob Beckstrom,Lance Walheim,The Edi"
7643,"Roland E. Larson,Bruce H. Edwards,Robert P. Hostet"
7644,Berlitz Guides
7645,Isaac Adamson
7646,Helen Prejean
7647,L.M. Boyd
7648,Brian Freemantle
7649,"Mark Arax,Rick Wartzman"
7650,"Armin A. Brott,Jennifer Ash"
7651,Mick Jackson
7652,Pierre Boulle
7653,Timothy Egan
7654,Julie Hecht
7655,John Feinstein
7656,Walter Mercado
7657,PAUL (ED) ATTERBURY
7658,"Herman J. Viola,Jan S. Danis,Carolyn J. Margolis"
7659,"Kenneth Copeland,Gloria Copeland"
7660,James F. Dunnigan
7661,Alex Kershaw
7662,Clay Reynolds
7663,Heather MacDonald
7664,Lauren Steinhauer
7665,"Laura Miller,Adam Begley"
7666,Daniel J. Boorstin
7667,"James C. Collins,Jerry I. Porras"
7668,"Shunryu Suzuki,Trudy Dixon,Richard Baker,Huston Sm"
7669,"Alice Joyce Davidson,Victoria Marshall"
7670,"Richard Marcinko,John Weisman"
7671,Bill Barnes
7672,Clair Alan Brown
7673,"Eric A. Kimmel,Jon Goodell"
7674,Kristoffer J. Buquet
7675,Dorit Bader Whiteman
7676,Corey Sandler
7677,Richard Ellis
7678,Jane Fonda
7679,"Louise Bates Ames,Frances L. Ilg"
