ISBN10,Author_id
0671676369,2059
0380844001,190
0140620753,41
0689714335,7488
1893224201,7489
1892859084,5865
1565122321,7490
0064401103,7491
0064400980,4375
0064400999,4375
0064408582,7491
3423126299,7492
3404102800,7493
3453870336,7494
0525946632,599
0345369025,3762
0375823255,7495
2070424197,7496
0440295521,19
0140389660,2925
3423125195,7497
0842365508,7498
0140363033,7499
0440503310,7500
0671674005,7501
0312961049,7502
0590431692,7503
0590489410,7504
0786889322,1794
3499232634,7505
346202812X,7506
1400030382,7507
3518100319,7508
3499233347,7509
3150006597,7510
3548208975,7511
3379015180,7512
0451078721,114
0553484508,1095
0706366468,7513
0375411070,800
0679749020,1582
0525934553,3371
0312860129,4330
051743623X,1624
0375726845,1582
0312080824,7514
0891979867,7515
0812881176,7516
1850892237,1315
1880399679,7517
0671525247,7518
0440343690,7519
0899664016,7520
0151807027,7521
1853260231,878
0099478110,7522
0553214543,7523
0394746295,5545
0449210901,1582
0553256653,1686
0099825201,1582
0451528204,7524
0802135226,1486
0679768203,1486
0679441816,1703
1557832307,7525
0452276721,3931
078711457X,7526
0452274796,1270
0060927518,179
0140096949,179
0806133678,7527
0691086192,7528
0375410414,3123
1569246483,7529
1567184766,7530
0813519942,7531
0394497848,20
0940322587,7532
0375712925,3818
1582340331,7533
0446678457,2513
0345410998,130
0399149155,859
0553264303,1450
0553107003,595
0440178002,6179
0717127516,7534
0385243022,7535
0446390895,7536
1573220167,686
0060173211,5637
0316172006,7537
0679415645,7538
0060976241,7442
0767905202,1257
315009951X,7539
033034692X,7540
3442727952,7541
1740590651,4845
1740590120,7542
1863305130,7543
0140287698,1121
0671034979,7544
1583225579,7545
0702228524,7546
0330358561,7547
0702227218,7548
073225700X,7549
0868246778,7550
0671018280,7551
0590603884,7552
0618131736,7553
0060185252,3371
0688170528,3817
0743225082,608
0758201087,7554
0425184943,534
0201570971,7555
067086014X,1088
0864922108,7556
0821765868,922
1551660733,2059
0312977409,1911
0843941774,7557
0515120626,74
0440212308,4856
038076766X,7558
038075942X,7559
0515077437,7560
067102177X,1490
0380761327,7561
055358183X,2710
0843949848,1913
0671867164,45
0060955635,149
0688013929,7562
1558748903,7563
0684841371,2458
0739405047,7564
0804108412,7565
0394589955,5379
0385414250,7566
0312120001,7567
0060740450,121
0802111815,7568
0836220498,981
0800781562,1064
0881334588,7569
0679730680,7570
0671420186,2864
0312081944,7571
3499138956,7572
3426611457,7573
0702228230,1121
0878579915,7574
156512281X,7575
1551660717,2508
0451199685,445
0385189508,7576
0810933160,7577
1565121384,7578
0395653738,7579
0312170955,7580
0152013415,874
0679441018,483
0345377648,483
0201409429,7581
0765107619,7582
0140052801,724
1853687022,7583
068815512X,7584
155870406X,7585
0679723005,7586
1555830617,7587
0312420048,7588
1578591473,3602
0062511173,7589
0394719999,7590
0135113385,7591
0807032530,3512
0449910172,7592
0395353440,7593
0345310020,121
0679891072,7594
0394751019,2495
0064403688,4764
0064472795,778
0679783598,7595
0595271618,7596
031230093X,7597
0140434941,7598
0152380418,7599
0590467158,1991
0689835337,5119
0374480095,6726
3257056109,1464
0425177432,7600
0684859998,2458
0688154395,1618
0684848147,7601
0684848120,1260
0553210351,7602
1567313965,7603
0375401458,3586
0671528165,1340
006251184X,7604
0515128325,200
0140276823,7605
3596137306,7606
3596237874,1194
0380820757,2836
0807062995,7607
0786865148,7608
0345322061,7609
0764552988,7610
0811809935,7611
0943015073,7612
0140361219,1620
0553269631,2380
0553272543,2380
0671887173,1599
0553285726,7613
0062552767,7614
0671787004,7615
0060919760,486
0060507233,7616
0915811006,1084
1558744274,7617
0192829823,7618
1567314163,7619
0743416996,7620
0786880708,7621
1561703753,7622
0452272041,7623
0316133175,7624
0878331859,7625
0679600442,4208
1567314260,7626
1573241172,7627
0345311000,7356
0849916836,317
0764553143,7628
3462029592,7629
3499121581,987
3453210719,653
0380728249,7630
0380792648,1465
0553242598,7631
0385031149,7632
0836982215,7633
0451171128,6839
0061052280,7634
0140620850,7635
3462032208,7636
0060925795,7637
189162007X,7638
0931580633,4474
0684839873,7639
0156006820,3740
068483295X,883
0670852627,1120
0871138018,7442
0201877589,7640
0596001967,7641
1568654383,7642
0764551280,7643
0669164062,7644
283151794X,7645
1556618123,4853
0380812924,7646
0812550293,1621
0679751319,7647
0316285269,1456
0553277537,157
0440502721,7648
207036805X,1506
0553234161,635
0812502841,7649
0671640585,595
1586480286,7650
1558596909,7651
0449910237,304
0553235575,765
0020519605,556
0140274375,7652
0140024018,7653
0425138151,7654
1550376284,2777
0375725202,7655
0140306323,2653
0140048987,5087
0671878549,2124
0671730134,7656
0446520667,7657
0706406141,7658
087474945X,7659
0881149497,7660
0380726238,1707
0806524154,7661
0306811677,7662
0425182703,7663
1566633370,7664
0399148701,117
0399131493,117
0870212850,117
006009527X,3980
0224030361,251
0679736395,1583
1568849168,7665
0451403959,2965
014028088X,7666
0394726251,7667
0887307396,7668
0679735739,4941
0834800799,7669
0837850681,7670
0671545140,7671
0914457527,7672
0786705833,7204
0807107808,7673
0385326521,7674
1588270475,7675
0425150143,738
0841914036,7676
0809233169,7677
0679446028,7678
0671469975,7679
0440506743,7680
0743234693,1725
019281513X,7681
0399144803,306
0702226009,7682
0613361628,1510
0553586971,7683
158005059X,7684
1551669188,4072
0380728613,7685
0064406601,7686
0689868456,778
0061096113,535
0812575970,1277
006092330X,7687
0316116726,540
0890877025,1816
0877284245,7688
1878825011,6147
0805029648,272
1888766034,7689
0380728176,7690
0345409973,2927
0671743074,6310
0345413865,1383
0380786974,1479
1567312373,7691
0446609404,182
1842230514,7692
0864922302,411
0671785214,6362
0312111029,7693
0439219175,7694
0449203794,2265
0374522928,7695
0440219515,6141
1573221937,686
0441002935,1309
0441000916,1309
0306454114,7696
0896087247,180
0451523652,7697
0140043128,5106
0841914060,4146
1870041364,7698
0060557257,1147
0553582313,7699
0373835876,5254
037383599X,5254
0373835795,5254
0380794578,1168
0380805685,1168
0380812010,1168
0312983301,2910
006051762X,1906
0440236606,7700
0446610569,5254
0060582308,7701
0553586203,948
0373790473,7702
0373790481,7703
0373483694,306
1551669374,4443
0821763431,922
0821767623,922
0373218478,306
0380813017,7704
1551669226,7705
0380820552,7706
0505525038,2720
0380791021,2967
0553583913,1919
1551669234,7195
0804119538,521
0440225299,2783
0931580501,4474
0553295101,7707
156276134X,7708
0716713616,7709
0886778581,7710
0451140354,1172
0380008238,1076
080912596X,7711
0375704051,1008
0590509616,4782
0395544262,7712
0448095491,1011
0448095432,1011
0590436465,2129
0448095157,1011
0448095440,1011
0439130204,7713
0439130220,7713
0439130247,7713
0746022751,7714
0590300393,7715
0590944711,7716
0679836101,7717
0679866655,1216
0590673130,7718
0448148943,7719
0671787136,7720
038079537X,7721
0440414911,7722
0671183699,7723
0590957678,7724
0439120470,7725
0439062837,7726
0439062829,7726
0439062802,7726
0517208326,7727
0590416936,278
0439056527,4040
0936650087,7728
0440219779,2792
038072913X,3617
0425067750,765
0060805188,7729
0449200019,7730
0441698859,6567
0671600427,7731
0425132358,7732
0671466801,7733
0140011528,7734
0425108449,7735
0671649469,7736
0671642561,1031
0671695126,1031
0671443283,1031
0373702213,5565
0380778009,7737
0425144372,117
055312997X,1341
0380785358,7738
0872165272,7739
055323336X,197
0671672711,7740
0671721143,3131
0131654233,7741
0672315610,7742
0137089171,7741
0136362346,7743
907219439X,7744
0471969478,7569
0060256656,845
0152010289,7745
0698116151,7746
0060259078,7747
0590568663,7748
0749933380,381
1859028519,7749
0142301655,7750
0948524588,7751
0349111863,466
0749395389,2172
0140118470,7752
044024126X,7753
1840225106,7754
0340654163,6179
0380773309,7755
0812512774,3599
0671729403,1031
0671729438,1031
0006749151,7756
0425139697,7757
0061062472,7552
0380718758,1498
067172939X,1031
0671729446,1031
1853264180,7758
1585673382,2214
1842157086,7759
972708530X,7760
9722110500,6115
0002257580,7761
0375708049,7762
0375701435,7763
9722100718,6115
9721030791,7764
0028604199,1723
0374202281,7765
0874779111,7766
0345369491,7767
0525484272,2269
0671526022,840
0060154969,6578
0060930888,7768
039585993X,5273
3785538448,7769
0385492707,481
0140369945,7770
1566191432,41
0874771501,7771
0060645873,5639
0768420350,7772
1557250537,7773
0877936250,7774
0867164301,7775
1565070569,7776
0896939758,7777
1401901484,7778
0829419888,7779
0062548689,7780
0824519302,7781
0451182006,7782
0425186709,7783
0671026682,3254
0684846608,6508
0399151613,3110
0330314971,1025
051788433X,7784
0688160999,7785
1553662415,7786
1585421499,7787
0679729798,5227
0140127739,7788
1567315208,7789
0141182806,7790
0006143199,7791
0140050000,1172
0843949090,7792
1893224848,7793
0553586335,3547
3551749612,6215
3551749620,6215
3551751846,7794
3551745315,7795
3251003011,7796
3870245123,2223
3150012198,7797
3858620203,7798
0553138758,2841
0345344375,7799
0553138596,1802
0842345566,7800
0802415881,7801
0684834731,601
1565121465,7802
0312021690,7803
0140465340,7804
0312549059,7805
0671794248,7806
0767901428,6548
0060170832,7807
0060928069,7808
0875420087,7809
0373760639,7810
0816772045,7811
1561797332,2666
1561797324,2666
1561797316,2666
1561797308,2666
1561797200,2666
1561797197,2666
1561797189,2666
156179600X,2666
1561795992,2666
1561795976,2666
1561797219,2666
1561795984,2666
0373037732,7812
0395519519,7813
0395735262,7814
0831710349,7815
093439573X,7816
0689804466,1991
0451409132,420
0425160424,7817
0385297548,191
0142301493,7818
0140167153,7819
014034912X,7820
0060182687,491
0743204832,794
0786888741,7148
0446604682,7821
0399150552,7822
0312289901,3257
0553561723,1142
0743426657,2238
0061098760,7823
0451204158,343
0451171861,1330
0142001384,1412
0440206685,7824
0345373707,483
0440376408,7825
0440180090,1176
0670839531,114
0446358584,1518
0374121230,752
0671014218,927
0670856495,5396
0812035844,1624
0385242719,7826
0553578529,7827
0671041800,7828
0471123005,7829
0553213768,7830
0316693707,182
1852305606,7831
0375752501,7832
1573226041,7833
0380013207,2653
0451192575,7834
0966080521,7835
0385467958,4825
0515123447,1734
0441010512,3834
0887308589,1726
0140363386,799
0140363378,799
0312854137,156
0380727331,54
0440226236,7836
0393049701,7837
0345441044,1251
0374189870,4275
0425161633,534
190415123X,7838
1400002877,6
0946395438,7839
0874772095,7840
0684853612,7841
0312145357,7842
0595131700,7843
0399148876,7844
0316442178,7845
0786708395,7846
0446606928,1692
0425177718,7847
0316110493,1437
0385503954,126
0375502947,7848
0060959517,7849
0671527967,7850
0312266499,7851
0312242417,2452
0881845973,7852
0375718990,7852
0674766911,3204
0316097500,90
088730866X,7853
0425185001,1442
0741412896,7854
0345396545,668
0060008865,7855
0141309725,7818
044021646X,7824
0006498035,7856
0749390832,7857
0140132155,1373
0140238131,3079
0385507607,534
0743206061,45
006016249X,43
0553802453,106
0345445910,2161
0399148469,288
089296765X,2531
0553802461,106
0440224071,6548
0679781307,598
0440174643,5296
0449221393,305
0671652796,7858
068480378X,2344
0380807203,1594
0449147282,463
0451195981,3511
0425071871,44
0449218929,463
0671604082,1381
0553275100,1383
0030598583,7859
0671660632,146
0440207460,4441
0345362667,7860
0345323750,167
0486280314,7861
0913866024,7862
157297317X,7863
0806519630,7864
0399521577,7865
0312267126,7866
0671870238,7867
0345346904,6017
1591823641,7868
1591823633,7869
193248020X,7870
1932480099,7871
1591820162,7872
1569310491,7873
0743458206,7874
1591824729,7875
0060530804,2183
0553493264,7876
1591821819,7875
1591820588,7875
1560974109,7877
1591823951,7878
1591823935,7878
1591822246,7879
159182415X,7880
1591824141,7880
1931514186,7881
1931514178,7882
193151416X,7883
1931514151,7883
0872262278,7884
082302377X,7885
1591821800,7875
1591820596,7875
159182303X,6218
1931514798,7886
1931514801,7875
1591160502,6215
156931568X,6215
1569314748,6215
1569314071,6215
1569312648,6215
1569312273,6215
1569311897,6215
1569311382,6215
1591823455,7887
1591825369,7879
1586649000,7888
0224045814,7889
0751505366,7890
1841640212,7891
0553563971,2121
0571197418,7892
0330482432,7893
0141307757,7894
0750004088,7895
059013387X,7896
0746020899,7897
0006751032,5980
1858811945,7898
0330481355,7899
0099769913,4653
3404143434,114
3492107400,7900
3453152271,73
3404148932,5144
3257225350,7359
3596113318,7901
3150034914,7902
3880220131,7903
3150000912,7904
3499230755,7905
3453137442,73
3421051496,7906
3257008724,7907
1857025539,7908
3426618303,344
3426611384,7909
3442447186,7910
0553050680,849
1560761210,7911
0747272522,1162
0385606990,7912
1843910500,7913
0439288886,4559
1840221178,7914
3791321641,7915
1840225025,7916
0340857382,7917
057117857X,7918
0345391837,146
0762413697,7919
0141315741,7920
0711708770,7921
0802139779,7922
0297643347,7923
1900512440,7924
0571081789,528
0156236001,7925
1844130533,7926
0310209307,1353
0060177888,693
0440214114,455
0671016652,309
0515110132,7927
0446607827,7472
0613572742,945
0919924034,7928
0448210339,7929
0312099436,3880
0451450442,216
0440987202,137
0142301094,7930
0446357421,405
0130314803,7931
0812092821,7932
0764551949,7933
0312959249,7934
1576739562,7935
0684868938,7936
0312966814,7937
0399141065,480
0425171272,1843
1880033100,7938
0804900973,7939
0449215571,4114
0451516060,4736
0764585932,7940
0553212478,4462
0671432427,7941
0517569620,7942
0671827944,7943
0671701363,7944
0553247727,7945
0842329242,50
0553106333,474
0395683297,7946
0590451782,236
0452270529,7947
0425168298,1192
1566193087,806
0553213423,7948
0394713788,7949
0345433165,197
0785804714,7950
0002229544,7951
0140011307,7952
0671007343,1011
067084943X,982
0671799045,58
067178501X,7953
0721406270,7954
0062508326,7955
0486264661,395
0486272818,7956
0486272648,7957
0486277836,7758
048627053X,7958
0064472531,1420
0205131999,7959
0451625781,7960
0441005004,7961
002346450X,7962
0312280637,7588
0380017822,2750
0515129232,305
0345400011,111
0316898163,4679
0937611018,7963
0965834522,7964
0671695347,7965
0671758748,7966
0399147659,7967
0671869205,6193
0374525102,3104
0140003185,7968
1853262412,7969
1880656655,7970
0812544196,910
0446610526,7971
0385285965,7972
0140017917,1412
0741409577,7973
0380784130,7974
0345367693,269
0345373529,4241
096623460X,646
0140165347,3457
0446357448,405
0805209522,7975
0385147635,7976
0708905307,7977
0060510323,240
0061008095,491
0446606294,6374
0671689746,927
0060951273,240
0374523789,635
0449208885,2263
0399136002,7978
067972768X,6
0380723409,6374
0380790904,2407
0800711246,7979
0439104645,7980
0439160197,7981
0439104661,3246
0451401182,7982
0345370139,2837
0451145577,5006
0440207428,1094
0446608106,289
0553562916,7983
0345435907,7984
0385319215,45
0684855135,6514
0425160343,7985
0425155129,7985
0425165671,7985
0553574566,929
0394759842,7986
188845136X,7987
0553347756,858
3800015064,7988
3789129453,7989
0452278384,6444
0743250192,7990
1551664348,2667
0061099732,43
3453149793,891
3518404741,7991
3442722357,7992
3502151040,865
1570623392,7993
0340590262,7994
3518366823,945
0452262380,7995
0688132464,7996
0684834669,7997
1566471192,7998
0446393568,7999
0425114686,8000
0515110396,3358
0385335555,1651
0385414587,508
0449911373,508
0399142193,117
0385729332,193
0140048944,8001
0385333005,1068
0671517635,4822
0812695313,8002
0671606832,7974
0345428919,619
0553289314,8003
0399134999,8004
0321130073,8005
0812523113,4801
0886775388,8006
0312853742,8007
0441010210,5133
0451454146,4625
0684854422,8008
0312877994,8009
0505525542,3448
0345448995,269
0061099155,123
0671878638,7319
0802139981,4822
0886778913,730
0451198379,8010
0152337016,8011
0873585763,8012
0394546415,8013
051512768X,8014
0312916671,8015
0671218336,8016
0449700895,1991
031203833X,8017
0688044816,8018
0688035418,8019
0679723250,3029
0441203981,1500
0441048854,1500
0441787541,1500
0441888054,1500
0441001068,1500
0441860397,1500
0441748635,1500
0374455031,8020
1582402159,8021
0140449132,8022
0192823795,8023
0394758277,1130
0375405119,8024
0739307320,8025
014044629X,8026
0140184937,1412
1587156865,1128
1400100666,8027
9505812760,8028
0451527461,8029
078688942X,2570
0553373854,8030
0688171451,6278
0942394577,8031
0345315715,1076
0345336275,1076
0425115291,1737
1551667010,3964
0425168220,2918
0440220793,750
0446301353,8032
0425146413,1192
0553566075,1894
0451409639,8033
0553580167,8034
0590341286,308
0310535212,8035
0880385480,3169
0380793342,1710
0140285105,415
0486295729,8036
0140622160,4726
0515094773,1843
068803196X,405
060303294X,244
1551664445,8037
0373271948,8038
2080701142,1210
158243140X,5166
0138153094,8039
0452011345,8040
0764912518,7696
1588800296,8041
0486275574,1624
1857933206,8042
0349107688,633
0868065951,8043
0860682854,8044
0811214575,4439
1862053642,8045
014043061X,8046
0679738134,1373
0140028668,8047
0345255577,1878
0553121375,8048
0553252526,2546
0553109782,8049
0671632663,2135
0671501070,8050
081253221X,8051
0671027514,2059
0451404327,445
0310200059,3162
1576736261,8052
0345333926,4516
0446603503,1228
0345257502,4516
0812510127,3071
0440225825,4762
0425191729,447
0849396409,8053
0879800429,8054
0446349763,8055
0553227386,8056
0138094764,8057
0471084263,8058
0911654690,8059
0385484984,8060
0878575707,8061
0671832638,8062
0449144585,8063
0449243583,8064
0394558332,1472
0312977026,8065
067346427X,8066
044990668X,8067
0465005594,8068
044022330X,213
2211016529,8069
0752803409,8070
0609800140,8071
1893732126,6577
3499231670,8072
3499222736,8073
3499222728,8073
0375431403,812
0553050044,447
0911104674,8074
0380725347,2506
0312978820,3217
0889951853,8075
0002005395,8076
1551668076,6917
0670892084,876
0888012748,8077
0889951918,8078
0812534085,225
0888012268,8077
0394740181,8079
0812589505,8080
076150592X,8081
077109969X,8082
039304632X,7213
1552631885,8083
0385475004,8084
0553279580,225
0553276409,1077
0679731725,2512
0886776287,1977
0385172419,8085
0889223025,8086
0889221456,8087
0919591566,8088
0064402754,8089
088001539X,8090
0380441071,555
0451210638,28
0345346890,1878
0486290387,8091
0525938508,8092
0373052987,8093
0373052367,8094
0373054742,8095
0671570986,8096
0671571117,8097
0373095287,3777
0440149843,8098
0440118891,8099
0440173701,455
0373089899,8100
0906710618,8101
0375432329,98
0399151060,306
0739437631,2667
0345456521,207
0842384065,4136
0842332340,8102
0425191796,1894
0449207005,1939
0060809078,8103
0446600768,5576
0451186729,8104
074341134X,2961
0804103658,5903
0345347676,8105
0553109332,8106
0764225170,8107
0395636264,7034
0451402383,445
0451402340,445
0345284364,8108
0671525751,526
0743227611,8109
0670030511,1065
0670891797,6482
015100692X,4266
0802733794,6901
0609602497,467
0312864833,736
1888363819,1533
0802713432,2206
0375431314,827
155166884X,8110
0783889542,2206
0156790157,8111
0312272197,8112
0312863462,8113
0743446496,8114
0385502176,8115
0060158638,39
0805056637,1352
0064407691,2119
0385314698,8116
0156000520,868
0553110004,1802
0881762024,8117
0312208804,8118
076455168X,8119
087483435X,8120
0590415719,8121
0070540403,8122
1563083701,8123
0938756370,8124
0917846494,8125
0874835909,8126
0385127685,8127
0874834473,8128
0963870580,8129
1566197198,6712
0945353863,8130
0192761870,8131
0060193328,8132
044900211X,3157
0786000511,8133
0553373730,8134
0671004239,601
084236966X,8135
0843946954,4555
0786866020,8136
0399146725,3358
0449006565,207
0345440048,207
0345385071,1602
0553580337,1235
0425153088,4749
0425166139,1442
0140282513,1602
0345376579,420
0451458540,951
0441007511,8137
0380791285,8138
0380791277,8138
0671629689,8139
0671027212,8140
075284413X,2822
0460878247,8141
0670899771,4073
0700606572,8142
0874775191,8143
0060391634,8144
0374192030,8145
345313138X,8146
2038716633,8147
1400001625,8148
0192833901,8149
0140432620,8150
0939218208,8151
0679457526,1328
037550298X,8152
3423130989,8153
3463403021,1048
1561451010,8154
0385496052,8155
006103066X,1111
0446610550,5254
0399150412,3254
0440207770,48
0861710649,8156
0062585215,8157
0553297945,2314
1901881555,8158
0440228352,8159
0679894772,2560
0886776783,8160
9500705117,121
0571206484,39
0743201116,8161
0316769509,85
0553585509,8162
0451150716,114
0380704161,8163
0812553861,8164
1403905843,8165
0399137920,8166
0786814225,8167
0886775280,8168
0061059056,216
0304353493,8169
3770149599,8170
344243761X,8171
3596129052,970
0738849901,8172
0739438573,8173
037541178X,827
039914675X,153
0061066079,8174
0451522796,8175
157748794X,8176
0671007610,1031
0671534718,1031
0440904196,1109
1885840020,8177
0553273299,201
0671741187,45
0590568795,1228
0590568825,1228
0590568744,1228
0590483471,1228
0590483455,1228
0590483544,1228
059048351X,1228
0590568752,1228
0590483552,74
0590568760,2183
0590494503,1228
0590483501,1228
0312110790,8178
0517585154,4941
1585421359,8179
0805064478,8180
9023405587,8181
0743467329,7043
044900709X,8182
0345453409,826
0440147190,754
0451456068,8183
0060521902,418
0743482212,5079
0812520327,8184
037321877X,1013
0440235154,491
0964631601,8185
0515136433,8186
0786010126,7008
0671452533,7974
0373037716,1155
0345295463,8187
0743424107,1149
0425190943,8188
0312984839,3445
0446353957,103
0373835922,306
0449003302,463
0312987013,8189
0399140751,153
0743479068,8190
0671722131,58
0812575393,5602
0451172507,2863
0312993536,1381
0061056383,8191
0373222815,8192
0451210972,8193
3453177746,8194
0747257833,8195
0399129111,8196
0399131280,8197
0312059612,8196
039915034X,8198
0345428293,3852
0743411323,2961
0805053077,8198
0446527378,8199
0312155581,8196
0060177012,8196
0312280661,8200
0446527386,8198
0805071903,1992
0345443268,3852
0449908593,194
0449911799,63
0449911721,63
0449911780,63
0449911896,63
0345410033,8201
0345439600,8202
0030597862,8203
0345353617,485
0061003964,8204
0553561111,3093
0671024353,8205
0446601853,103
0758203896,8206
0373121717,8207
0385411235,8208
0060989238,3820
0758206283,8209
0060195460,8210
0312992327,4619
0380727293,4947
0967303516,8211
0553561375,3093
0449211584,2265
0452280192,3371
0060186941,8212
0553110748,8213
0786863269,8214
0688110290,8215
0060196300,1111
0684850737,8216
0810931850,8217
0030463262,8218
0449235998,8016
0451524780,8219
3499229935,8220
2871294011,8221
0312872836,730
0140258175,41
1569312036,8222
1569312028,8222
1569311285,8222
1569311374,8222
1569310858,8222
1569310203,8222
1569310165,8222
1569319626,8222
1568361181,8223
1568361173,8223
1892213974,8224
159264029X,8225
0140074317,1062
1874061688,2506
0670875953,3028
1590580680,8226
014026065X,1660
0714120022,8227
0786810424,8228
0740706020,8229
0316142573,8230
0789447649,8231
0448431025,6358
1876825251,8232
1575727331,8233
0141310979,2916
0394751027,2495
0525470417,8234
0451628004,8235
0451198808,8236
0446603422,8237
0672604426,8238
0915144182,8239
0316141631,8240
0449206092,2836
0876853904,816
0553100017,465
0553100009,465
0684195984,46
0399141464,46
0684195305,46
0941711420,46
0786866195,3826
0553091735,1894
0425177068,279
0312198299,6391
0026125803,8241
1585420093,3098
0786904739,8242
0553276123,5107
0812551079,5107
1560768983,8243
0441000541,6223
0061054658,8244
0886773849,2035
0886775272,1962
0786905018,8242
0821743279,8245
006050675X,8246
0765305224,6088
0786918179,882
0765300265,6088
0060506512,8246
0553575651,8247
0756400996,3500
0553575643,8248
0061020575,882
0553575635,8247
0886772885,730
0451456408,3516
0886779804,8249
0812575237,8250
078691808X,8251
0451452682,951
0553110845,8252
0756400007,2825
1930662513,8253
1903650267,3767
3518398873,8254
0525935762,8255
0345437829,8256
0862417031,8257
157322135X,8258
0812815904,8259
0345333748,3604
0740713906,1726
0670030295,6470
0451211480,3157
0743245520,103
0140440755,8260
0449209733,102
0399142177,8261
0140112847,8262
0812534271,2839
0375753788,8263
1590710088,8264
0452281709,8265
000654861X,3924
0452274427,2782
0836220870,981
0130816795,8266
0399141960,5888
0898796407,8267
0028613228,8268
0898796342,8269
0425194515,44
0688132286,8270
0060198303,2506
0679408193,3696
1931201080,8271
0393951693,8272
0816727953,8273
0446532215,269
0312964293,8274
0312956789,5574
0380727544,7690
0345466632,2927
0440237246,2151
0771087462,8275
0060973323,8276
0140065598,3457
0440359376,6873
0553103105,3557
0006135986,8277
0553572202,1383
0898704448,4339
0399144714,480
0312859279,8278
0812589173,8278
0312866925,8278
0441001963,8278
0441033423,8278
0441662250,8278
0441182003,8278
0441799779,8278
0441944604,8278
0441385540,8278
0553565699,8248
0553375636,8248
0553374451,8248
0553381709,3088
0373195818,8279
0060962348,8280
0446526924,8281
0312275714,539
2266025791,8282
0440343194,325
0449212645,305
0970566506,8283
0553252704,1450
0880117834,8284
067082982X,114
0919591051,8285
0440164842,6179
0440226457,4703
0140440232,8286
0451204301,445
0842329269,50
0786868155,8287
0156002523,8288
0440507626,8289
0380976307,8290
0887306918,8291
0840791712,8292
0140380736,2849
0689828772,8293
0689313535,8294
0679411836,8295
0151962960,4373
3404921178,8296
0451136330,7190
0061001023,8297
0843934557,8298
0312961006,8299
2266041517,8300
2290047155,8301
2226120467,8302
0446523089,1770
0373226136,8303
0688167810,3393
0373704526,8304
0373484895,306
0451524497,8305
0449234576,1366
014025773X,8306
0395533627,8307
0393963039,8308
0941104311,8309
0375401296,3232
0393322157,1517
0060005424,2646
3404615131,8310
0449205878,2265
0670813699,8311
0552996181,1102
0451211561,105
3499420694,8312
3257218362,8313
0380729407,157
0310214653,8314
0486299929,8315
0486278042,8316
0486282252,8317
0738807338,8318
0446523151,7821
1558749209,5102
0446601020,8319
3492238882,8320
3257205368,8321
0749396547,8322
325130058X,8323
3794147286,8324
3548243746,8325
0670814458,921
0816707987,8326
3426617277,8327
185863864X,8328
3596294312,6977
3453209419,8329
0595250955,8330
0399135790,44
0345356950,668
2253060224,8331
0312265859,1286
0130421499,8332
0673980111,8333
157029237X,8334
0935989870,8335
0876591063,8336
0876591195,8337
0935989900,8338
0553380303,8339
0316744441,8340
0316779032,8341
089586763X,8342
0827348916,8343
0060406046,8344
0312636490,8345
0671739999,8346
0912500212,8347
1576734587,8348
0786884525,8349
0553347187,8350
0671537628,8351
0553226630,8352
0553580655,7983
0440127092,8353
0671836285,8354
0312969767,8355
0440214475,8356
0380790750,8357
0671027271,8358
0764561960,8359
0831788356,8360
1566910838,8361
0803893728,8362
1558534334,8363
0873374789,8364
0395714060,8365
0878570764,8366
0380758962,8367
0553088122,8368
0879752408,8369
0425096505,8370
0822023016,8371
0307336565,8372
0486224570,8373
0842346740,8374
0805061835,8375
0425165701,5419
0451522273,8376
0767900189,8377
0060196661,2039
344242366X,8378
2070415708,1076
2290316296,8379
2290313238,8379
2290303607,8248
2290304778,8380
2290042560,8381
2290331341,8382
2226135022,8383
0449003213,8384
0688046592,93
3548332374,8385
2207304183,8386
2207304132,8387
2207304116,8388
2207304078,8389
2207304027,4427
2207304019,8390
2207304000,8390
2207303993,8391
2207303888,8392
2207301656,3183
2207250660,8393
2742743537,8394
0399148779,445
3442439019,8395
0452281725,4540
0385092148,8396
0745916147,8397
0830727639,8398
0662174860,8399
187963905X,8400
0380795671,8401
1567181449,8402
0805047794,8403
0671542141,5721
0553211161,8404
0812556070,2270
0812532597,736
0879050721,8405
0345339967,1076
3442089832,8406
1414034563,8407
0880385871,3981
0141182253,8408
0060526769,8409
1858285283,8410
0385404859,8411
0375760520,8412
0525945768,750
1592400388,8413
0060589272,1211
0553583158,8414
0804102511,8415
0137791577,8416
0804118213,8415
0425148297,3838
0670628301,788
0312868278,8417
0395752906,8418
0060523492,8419
0451209443,3823
0689311982,8420
0312039409,8421
0451207947,2967
042519065X,1737
0060008369,8422
0451208773,8423
0425190919,8424
006103181X,8425
0446612901,8426
051513581X,1736
0515119202,306
1551660504,306
0671013947,6796
042512164X,74
0451197534,8427
0425188795,3975
0515134864,3865
0312925778,8428
031228361X,1094
0786889845,3826
0765341697,5602
0060094397,1736
0451410645,8429
0446610402,8430
0061032425,2343
0743405900,1330
0425163415,595
0425187721,1736
0553574035,8431
044022473X,4762
0091833345,8432
0899972020,8433
0553254502,4040
0140097058,921
0688155308,8434
0688046606,93
0451624769,8435
0441006949,1844
0747265453,4658
0747263884,4658
0140137815,8436
0156767503,238
0380563908,687
0345331176,2837
0241102634,8437
0786708069,8438
0743411447,8439
0140432264,8440
0452276772,8441
0140185887,8442
0140008950,8443
0743235053,8444
1561310271,8445
0553210246,66
0140054316,1949
0590372343,8190
0595279171,8446
0312983417,8447
